cluster,wlthindf,latitude,longitude
10122,0.333115,12.0200883904,92.961055961
10123,0.9025650000000001,11.6100228755,92.6372250721
10124,0.84133,11.6028062883,92.7341764444
10125,0.792585,11.6464224954,92.7286365409
10127,-0.59208,0.0,0.0
10128,0.83258,11.653572,92.660988
10132,1.3045300000000002,11.61346504,92.74135761139999
10133,0.103485,11.603357,92.742856
10135,0.45113000000000003,8.09737957283,93.5001578984
10140,0.51228,7.96381356619,93.3179701422
10142,0.7621,11.823261609600001,93.0426176542
10144,0.287665,7.98658229633,93.3862278567
10147,0.80134,7.00845345036,93.94176668540001
10152,0.37161,12.357681610699998,92.739362128
10154,1.04466,11.604011,92.715853
10155,0.80102,0.0,0.0
10160,-0.980715,12.1344647321,92.812656706
10162,0.56846,11.641589970999998,92.7203742788
10164,0.00309,8.06152047476,93.5405941299
10166,0.52003,9.180467679680001,92.8206748042
10168,0.401945,12.648468588,92.9133097186
10169,0.42319,9.178990005469998,92.7952370827
10170,0.7891349999999999,11.5959658352,92.7056640378
10171,0.515615,12.514447911,92.9151881649
10172,-0.103185,9.17095400114,92.74543851760001
10173,0.77047,11.606091,92.727476
10175,0.64702,9.20823169847,92.76958763340001
10179,0.25181,13.2653905973,93.0139335184
10182,0.628755,10.7065561796,92.5746754252
10183,0.52307,6.968333318430001,93.9044499724
10184,-0.13969,0.0,0.0
10186,0.9032199999999999,12.471301,92.884686
10188,0.892565,11.7021197588,92.7292558626
10189,-0.21567,13.1632479948,92.94383539489999
10190,0.24320999999999998,9.22845349615,92.80024792799999
10191,1.39049,11.6544941295,92.7480053708
10193,0.35673,13.135487,92.938191
10194,-0.077795,0.0,0.0
10198,1.08501,11.668542958699998,92.73093986389999
10200,-0.611505,12.5153479626,92.9091058591
10204,-0.39743,12.8248816707,92.8474304446
10205,0.67743,6.98291870579,93.896887833
10207,0.08303,13.218674449000002,92.91978147190001
10209,1.0184,11.5834075583,92.6691219298
10210,0.18966,0.0,0.0
10211,0.464315,9.15116125992,92.7620667449
10212,0.62104,0.0,0.0
10213,0.24057,10.7336761429,92.57332702
10216,1.09965,11.7525375105,92.69600461719999
20001,0.272625,14.46722711,77.69836373
20002,0.20040000000000002,16.48773119,80.99881333
20003,-0.07917,15.29601263,77.19137728
20004,-1.0205899999999999,18.41398424,82.53004568
20005,0.33469499999999996,16.59135359,81.98810902
20007,-0.20743,17.31799296,82.43850382
20008,-0.06048,16.92617926,82.15483227
20009,1.051635,17.6712707,83.21398143
20016,-0.06793,16.40391981,81.10906706
20018,0.92303,16.90336647,80.09956086
20021,0.938775,13.47597464,78.4634162
20023,-0.28937,14.35398874,77.65880458
20024,0.02523,14.29665688,77.04088813
20028,0.477265,13.31069178,79.58857106
20030,0.6147549999999999,14.91264239,78.01285125
20031,-0.072785,18.72198249,84.07028209
20033,0.30829,17.14129526,81.38286354
20035,-0.47736,14.846463,79.899317
20037,-0.12877,17.25910563,82.18105568
20038,-0.12396,16.81507841,81.70508877
20040,-0.17663,14.16710468,78.47141546
20041,0.07908,14.4448358,79.53808293
20042,0.08348,18.85978471,84.57357552
20044,-0.269405,14.98599062,79.63876254
20048,0.43988,14.63667548,78.14923751
20049,-0.049255,15.63463504,77.31001512
20050,1.0515949999999998,18.10829254,83.37940478
20056,0.15757,15.58904294,79.90368884
20057,0.075,15.88549759,80.66476898
20058,0.805005,16.64943337,80.97491964
20060,-0.49215,13.49090576,79.69664106
20061,1.09478,17.67946337,83.20590865
20063,0.01837,13.41217829,78.54451435
20068,1.2515749999999999,17.68286796,83.19354963
20071,0.327465,16.04212393,79.72970563
20073,1.54736,17.73720441,83.31044133
20074,1.055875,14.92687061,79.98268836
20075,0.107395,18.63919921,83.19327272
20076,1.3358,14.46323365,78.81250966
20078,-0.02053,17.8737319,82.87066707
20079,0.041255,15.36197603,80.10835773
20082,0.39161999999999997,16.89728133,81.3785177
20085,-0.35628,18.02146778,83.52361607
20086,1.467215,17.76637434,83.36294688
20092,-0.0242,13.81238884,77.13906601
20094,0.60819,16.9646547,82.25977056
20095,0.27143,16.61511242,81.04144303
20099,-0.30509,14.34397815,79.9350832
20102,0.04945,14.54782621,79.91571262
20104,0.11886,16.77448391,80.64998899
20106,1.004025,16.52953819,80.61167655
20108,-0.63922,18.92001019,83.48021288
20109,0.096105,18.3468358,84.000084
20112,-0.508985,15.47858842,77.20927341
20113,0.41432,14.01669556,80.12789606
20115,1.158235,14.4571637,79.98917411
20116,0.13732,15.7117779,78.27687376
20117,0.28304,17.816115,83.24429532
20120,0.82123,15.46187863,78.16964206
20122,-0.27279,16.57146549,81.96336936
20123,-0.17773,17.90228866,82.86301045
20125,-0.45516999999999996,18.588198,84.311909
20127,0.193535,15.65380137,79.36279921
20130,0.02035,17.63930497,82.70860393
20133,-0.38009,18.65182984,84.12712731
20134,-0.234165,15.46814787,80.19278217
20138,0.261125,15.69156314,78.51284401
20139,1.49378,17.01469484,81.78554581
20140,0.14853,17.1453087,82.12640398
20144,0.3795,13.58783746,79.32898309
20146,0.8101700000000001,14.48445704,79.99485813
20149,1.202775,16.53798451,80.6074041
20150,0.36803,15.13087893,79.99006673
20152,0.53858,16.72064919,81.11420021
20157,-0.13791,15.34265303,77.78471347
20158,0.18583,16.53532015,81.93020252
20159,0.678445,13.65588798,79.44215169
20160,0.0322,16.0390847,80.65104188
20162,0.88495,16.20081704,81.1457284
20170,0.155225,15.02947376,77.38916773
20171,-1.016815,19.06124419,83.67644325
20173,-0.03323,15.82473823,78.04950603
20178,0.6467099999999999,18.79294864,83.45537456
20180,0.05651,16.78465514,81.34780231
20183,0.819655,17.73391778,83.33024035
20184,-0.20964,16.88545118,81.00840242
20185,0.03408,15.18682386,77.39311493
20187,0.13555499999999998,16.42231014,81.51557938
20188,0.25872,15.63681545,77.29097318
20190,1.75122,13.61948129,79.42087298
20192,0.45919,12.98931636,78.48130758
20194,0.060614999999999995,15.31256933,78.3905233
20195,-0.03679,13.28277545,79.64183375
20203,0.09770999999999999,17.52753827,82.89855426
20204,-0.08644,18.36228606,83.49275519
20206,1.10323,14.1660538,79.85321055
20208,-0.040285,18.36525652,83.68663648
20211,-0.02002,18.6160719,83.66364628
20216,1.29902,16.95253324,82.2299009
20217,0.81734,16.42199143,80.98778542
20219,0.853245,16.4610163,80.60659527
20220,-0.42201,15.71761477,77.4427783
20221,0.96339,16.48134242,79.45858884
20225,-0.08931,16.744395,81.73152371
20229,0.5401,15.68942531,78.44164622
20231,-0.089475,15.89608002,80.85609364
20232,-0.36608,18.67598459,83.67810805
20238,0.17387,15.09234772,78.1093344
20239,1.1717,16.43596264,80.9858432
20242,0.09233,17.16024134,82.26648924
20243,-0.34071,15.15581542,77.93191299
20246,0.09703,16.09466275,79.96755654
20248,-0.22701,18.18508415,83.16702963
20250,0.893465,15.39253306,77.87271611
20251,-0.23036,17.79012364,82.79051252
20258,1.5059300000000002,17.73711245,83.02545286
20260,0.50127,13.57368204,80.05505872
20266,0.12287,15.17169913,79.94217586
20269,0.62741,16.52156667,81.73551931
20270,0.11991,18.49357784,84.09034089
20273,1.10079,14.7392507,79.05301372
20276,0.33509,18.30792954,84.10827561
20278,-0.46508,17.85778641,82.76040186
20280,0.66549,16.48900322,80.6137054
20281,0.95545,14.29387429,79.11205615
20282,0.356835,16.80791021,81.67297857
20283,1.37549,16.64094059,80.66311607
20292,0.407055,15.65589484,77.28119762
20293,-0.395615,15.29966243,77.24648525
20294,0.07893,13.55841343,79.53596814
20295,-0.11801,15.22866541,79.91335589
20296,0.01011,17.27191271,81.77848225
20297,0.07687,17.9829613,83.48519378
20299,0.186755,15.94951666,79.26899843
20303,0.33265,15.79136807,79.27597572
20307,0.01247,16.35640108,80.48007551
20309,1.37328,16.51290653,80.65778159
20312,0.43611500000000003,14.21401806,79.12368612
20313,1.25008,17.00650716,81.78207737
20316,-0.23824,17.94962648,83.02277394
20321,0.23905,17.1175717,80.57971081
20322,1.420265,16.54509423,80.64090296
20324,0.32554,18.69258271,83.59484615
20326,1.12449,17.7537044,83.30057379
20327,1.1442,15.47700157,78.48214212
20328,1.5965,17.72880005,83.29071246
20329,0.80774,18.37512118,83.40875603
20330,0.52566,14.63880355,79.50947204
20332,-0.02289,18.18776317,83.7839234
20333,-0.31808000000000003,17.72792313,82.61984292
20335,1.04537,17.76421229,83.22881284
20336,0.53625,14.39664801,79.97691157
20342,-0.07556500000000001,14.43430099,78.10765094
20344,0.193905,16.68219237,81.46962459
20345,0.27692,14.05688411,77.76302059
20347,-0.06715,17.73873473,82.85401792
20348,-0.27022,18.42427511,83.82134529
20350,0.787025,13.6339692,78.62190666
20352,1.24409,17.76915107,83.32293291
20353,-0.21337499999999998,17.25225039,81.91218616
20354,0.92434,18.30282933,83.90434883
20355,0.86041,18.50806971,83.20974758
20356,0.09051000000000001,15.00776575,77.33673249
20358,-0.05635,15.81047778,77.69112274
20359,0.098715,16.67741312,81.96753186
20360,0.1491,14.15847284,79.95069303
20361,0.208725,14.82025096,78.87820229
20364,-0.229035,18.51188783,84.09516966
20367,0.72283,15.88218178,78.56733595
20368,1.3115,14.75869826,78.56384478
20369,-0.441145,14.06471289,77.64662053
20370,0.49302499999999994,14.4878865,79.43621858
20371,0.45283,15.28323872,79.56500236
20374,0.33213,15.20418846,79.77935693
20380,0.77633,13.84137404,77.49286818
20382,0.12196499999999999,18.59549851,84.19516276
20383,-0.12876,14.53174223,77.52502508
20384,-0.17918,19.13016707,84.68694017
20389,0.369855,14.13896268,77.81470607
20393,0.610935,16.28263494,80.43273869
20394,0.143945,14.48650542,78.02697943
20395,0.51125,13.38756567,78.60838365
20396,0.281955,16.70238467,81.41597906
20397,0.1927,18.844438,83.516369
20398,0.067805,14.46870643,80.00012256
20399,0.10908,15.16930164,79.98798709
20402,1.19348,14.14506773,79.86904504
20406,0.09662,14.41977839,80.09688612
20408,0.31027,16.14501453,80.92380761
20414,0.24035,17.56783739,82.5057642
20416,1.011365,17.73970466,83.26401332
20421,-0.15671,18.78062987,84.45090892
20422,-0.52011,18.62585711,83.16214246
20423,1.33595,14.44868859,78.84731263
20424,-0.49497,18.49747767,83.55789622
20426,0.67108,16.08501615,80.18541252
20427,-0.39564,13.75948987,80.14687985
20428,-0.15083,18.4444139,83.36576519
20432,0.8720000000000001,17.71655514,83.31252246
20433,0.713075,18.11584107,83.39737941
20435,-0.02338,15.80779203,79.74455652
20436,0.10757,17.07280748,82.06472135
20437,0.16434500000000002,17.12785479,81.70202567
20438,0.8103800000000001,14.41975447,79.97628835
20440,0.46322,13.97803235,79.37283632
20443,-0.02931,18.28800946,83.58552958
20444,-0.30037,15.33494292,79.38396215
20445,-1.180855,17.94306893,82.35861309
20446,-0.43505,15.62927644,77.45565874
20447,1.45624,16.55283169,81.50748347
20448,0.03759,14.35458448,80.07266123
20450,0.54495,16.61526437,81.35056492
20451,0.649945,16.95469543,82.24916435
20452,0.279535,16.8990722,81.94267943
20453,-0.33594,17.00406273,80.90921529
20455,0.8593,13.56945824,78.50401114
20457,0.49038,16.52940402,81.72916067
20461,-0.13848,13.73491617,78.5166555
20463,-0.402875,17.45500856,81.93310271
20464,0.344005,14.70993792,79.97162746
20466,0.74925,13.66640379,78.97443776
20469,0.261355,14.44688068,77.92962672
20471,-1.234305,18.72578496,83.29039961
20473,-0.11708,16.98139422,80.44006849
20477,0.10411,13.40720811,79.15906702
20479,0.24738,13.98660023,79.7090651
20481,-0.2058,16.77669076,81.69445507
20482,0.39171,14.0541198,79.58688038
20489,-0.32122,16.1605487,79.5251749
20491,0.402825,16.4537872,81.68576621
20492,0.07707,15.77677621,78.51017563
20495,0.95422,14.08424349,77.63480437
20497,1.7237900000000002,17.72487349,82.3129982
20498,0.31501,15.66466964,80.03690723
20499,1.1242,14.49038991,78.81642435
20500,-0.029225,16.51401744,80.26114044
20501,0.349375,14.5733476,78.70228624
20502,-0.12091,13.74930428,77.627298
20503,-0.06,16.7367918,81.72588025
20504,0.44107,15.24302865,78.61053111
20506,0.89002,14.42159292,78.22310235
20508,0.54114,15.80654366,80.41042901
20510,-0.0448,18.031712,83.476763
20511,0.39145,14.10489306,78.54298695
20513,0.20575,14.55590041,79.95763675
20514,-0.28331,16.45056786,80.85849338
20516,-0.5424,13.7369609,79.81889116
20517,-0.19883,18.63189604,83.34953415
20519,-0.43703000000000003,18.79466199,84.38252159
20520,0.588665,14.70142871,79.63635123
20521,0.66452,15.60760221,79.83991042
20522,1.09144,15.77619873,77.49050724
20523,-0.15104,15.86551182,79.3227009
20526,-0.099,16.90579656,80.2638605
20529,0.8718250000000001,15.17118646,77.34506648
20531,0.55258,16.59159876,82.07412875
20532,0.8119,16.6938792,81.1050277
20534,0.14462999999999998,13.33060301,79.57523404
20535,-0.15797499999999998,13.49444471,78.48237038
20536,-0.13056,18.38371069,84.10757024
20537,1.0001799999999998,14.45931844,79.98278879
20538,0.44111,15.60163074,79.11895693
20540,0.043149999999999994,15.93327736,79.06310473
20542,0.15807,17.1888607,81.68228367
20543,1.32559,16.23571731,80.05116495
20544,0.50597,13.0402947,78.48049344
20547,-0.15074,14.39458938,78.82619574
20548,1.3235,15.84725343,78.0261645
20549,-0.187,18.78048239,83.57207223
20550,-0.12345500000000001,17.09793855,81.57813701
20553,0.06597,14.5845801,79.79245753
20554,0.79993,17.74198504,83.29058399
20556,-0.64749,18.15562031,82.73487682
20557,-0.36416000000000004,14.77555193,76.98797515
20558,0.66878,14.19915079,78.16231921
20559,0.07725,15.38114609,78.27178423
20560,0.914035,14.42365607,78.24141935
20561,0.31825000000000003,14.33708384,78.39607749
20562,0.84136,17.05493067,81.00973412
20563,0.0465,16.26685629,80.62342031
20564,0.60207,16.64785645,81.75095193
20565,1.15566,14.67426767,77.61087046
20567,0.31617,18.40793676,84.03544273
20570,0.98338,16.57228918,82.00971828
20571,0.364865,16.34462045,80.42788486
20575,0.18109,13.54172706,78.57048977
20577,0.358,15.42341478,79.4956892
20578,0.53377,17.83811234,82.93237812
20580,0.00801,16.31851968,81.06428753
20581,0.50088,16.55155612,80.58216469
20583,1.20654,16.59269502,82.01685778
20584,0.13157,18.39865941,83.71951275
20587,-0.179595,18.66502967,83.55269755
20591,0.82494,14.71775115,77.59300624
20592,1.23513,13.65389736,79.41020344
20593,0.78344,16.30078003,80.45007311
20594,0.27846,15.6192017,80.09179212
20595,1.45101,16.32211625,80.41271282
20596,0.212645,14.81585824,79.02471291
20597,0.11346,18.5402797,83.3420666
20599,-0.05386,13.16118581,79.12276742
20600,0.16322,16.87323357,82.20901323
20602,0.17545,18.2619883,83.76870217
20606,-0.71244,15.90846461,77.10515207
20607,0.18361,13.86551514,77.70742672
20610,0.3332,16.77278196,80.46243632
20611,0.04187,16.75664778,81.67550089
20620,0.196905,16.41214603,80.26441726
20623,0.257815,17.89953784,83.18770501
20624,1.16427,16.70745994,81.10602388
20626,-0.18338,14.73484408,78.64691021
20632,0.21221,17.44517212,82.80025658
20633,0.55846,15.79294967,80.00494118
20634,-0.36906,13.81173751,78.46046538
20637,0.694455,16.59677448,80.52837053
20638,-0.09756,14.91762223,77.68892017
20641,0.09081,16.55848898,81.3278003
20642,-0.08739,16.86893277,82.23338783
20643,-0.45647,13.47812964,79.77345193
20647,0.86519,16.47136048,79.43159902
20650,0.60705,12.87670393,78.36108114
20652,1.18164,16.54766089,81.51458369
20653,-0.14262,14.89522302,77.50952421
20655,0.17995,12.90928001,78.48318973
20658,-0.31909,15.65971345,77.14827549
20659,0.3869,15.37588091,79.86200621
20662,0.473075,16.78856069,80.8544751
20663,0.6048,15.72204119,78.56409444
20666,0.09633,18.27564133,83.67606745
20667,0.828775,16.54075145,80.61682189
20668,0.38044999999999995,15.34974459,78.45554274
20670,0.01289,16.81560379,81.32953496
20673,0.830795,14.91856225,77.99832494
20674,0.627845,15.99067303,80.11968601
20675,0.97315,14.48064879,78.82550533
20681,0.799085,18.1827565,83.65864911
20685,-0.13423,14.46441263,79.98910281
20693,0.64454,14.89945064,79.98273794
20694,0.09308,17.13219752,82.33829422
20695,1.26361,16.23363537,80.65040698
20696,0.39048,15.24112221,78.27798091
20697,0.02086,16.93768393,81.09018728
20702,0.56955,16.81240692,81.26155434
20705,-0.00732,13.5609193,78.95828333
20711,-0.028505,16.02629608,79.94164003
20712,0.40771,16.86252379,81.96330565
20714,0.26875,16.66814633,81.03220519
20716,-0.919125,18.69984231,84.17107571
20718,0.54931,16.48427026,81.34020044
20719,-0.14605,19.07437456,84.6720879
20720,-0.1715,15.91600228,80.58251304
20721,-0.06545,14.52335949,79.73644213
20722,0.22033000000000003,18.03996535,83.46730029
20724,1.22733,15.73043318,79.2653224
20726,0.8775200000000001,16.79221961,80.83770511
20729,0.691315,18.12116098,83.14381603
20730,-0.2692,14.89807531,77.48196118
20731,0.75625,18.30604622,83.90341951
20732,0.302595,16.70287212,81.66189473
20733,0.831705,18.78717466,83.41867263
20734,0.37192000000000003,18.35319161,83.55128982
20735,-0.0006249999999999997,14.01364529,77.06106143
20737,1.073775,16.29616899,80.44305084
20739,0.865435,15.74288199,79.26155969
20740,0.40877,14.47520563,80.02788295
20744,0.85127,12.7459743,78.34431309
20748,1.3248000000000002,18.28443947,83.9029816
20750,0.47762000000000004,17.69864189,82.99329305
20753,0.74058,14.69027239,77.55891581
20754,-0.35342,18.78086632,84.41257232
20757,0.15145,16.99269468,82.04774506
20758,0.38336000000000003,16.70691223,81.10235271
20759,0.09116,14.93976093,77.59439185
20761,-0.321025,17.94485184,83.49971047
20762,-0.32043,18.82687236,84.52403014
20764,0.044315,15.04483531,77.15625548
20766,0.98688,16.1835495,81.14445754
20767,1.07615,14.47917923,78.81505994
20768,0.9444,16.04501028,79.735085
20769,1.361115,16.28555712,80.4507206
20771,1.29676,17.93143145,83.42553136
20772,0.35986,16.81048353,80.22072675
20773,0.3577,15.08604235,77.76695982
20774,-0.019004999999999998,14.58036942,79.08175758
20775,1.23556,14.49160263,78.81602472
20778,-0.439755,18.33172158,83.65392261
20779,1.71831,17.71679691,83.31154353
20780,-0.0354,16.03027558,80.92217043
20786,-0.09878,18.54167,83.94595469
20789,0.17363,14.29185223,79.87573842
20790,-0.11817,17.19316591,81.45335032
20791,0.423515,16.44359229,79.88004
20793,-1.046045,18.12997258,82.91908065
20794,-0.286925,15.96198567,80.76815767
20796,-0.13003,18.35276606,83.3698643
20798,-0.23347,15.90500788,79.51843345
20800,1.02785,16.29495231,80.44707464
20802,-0.03978,15.47893583,79.12889127
20806,-0.09297,18.80444138,83.57960603
20807,0.685145,16.55833316,80.65242443
20809,1.018,18.30081493,83.88126236
20811,1.099445,13.65006781,79.50060648
20812,1.37894,18.11636613,83.36742902
20814,0.032990000000000005,17.29248288,82.14927831
20816,-0.06499,16.02221768,80.92781428
20818,-0.12042,18.5612053,84.20572319
20820,-0.05117,18.72134536,83.30151883
20821,0.850055,15.79945507,78.03388743
20822,0.09919,18.03344022,83.32182486
20823,1.484705,14.46947419,78.83045996
20825,0.27183,14.62481249,77.564812
20828,-0.01696,18.69289185,83.62259305
20831,0.41555,16.2479013,80.54063914
20832,0.66562,17.72905973,83.15053015
20833,-0.13846,18.70824985,83.33053373
20835,-0.12185499999999999,14.55590713,80.01370898
20838,0.736205,17.07681538,82.13562344
20839,0.21026,16.45630369,81.15312726
20840,0.31499,15.87342574,77.79338686
20844,0.65565,14.47575231,78.86050647
20846,-0.138025,18.5743471,84.13846423
20847,0.74491,14.44827871,78.83802489
20848,0.093625,18.25626787,83.60732705
20849,-0.02193,14.92303106,77.52420357
20850,0.273275,15.01080904,78.99513879
20851,0.08277,12.71147968,78.41647618
20853,0.79237,16.91872525,81.95025694
20854,1.3929,16.48424909,80.65402351
20855,0.534505,15.47321091,78.18310688
20856,1.49373,14.480714,78.81253076
20859,-0.09487,13.67280394,78.37337818
20860,1.17869,15.83356678,80.36130862
20861,0.00531,18.20847379,83.54844532
20862,0.14151,16.93712977,82.10759879
20863,0.46546,17.8675073,83.29968038
20867,0.61756,16.8320079,82.02689117
20870,-0.04517,15.996326,79.76958306
20872,-0.2482,14.19349793,77.65495448
20878,0.553575,15.93130998,79.99579362
20879,0.29189,16.69695877,81.69198761
20880,0.91207,18.09425401,83.4033006
20882,0.07923,16.19502964,80.81182186
20884,0.1102,16.2216415,80.03029964
20886,0.12479,15.02592435,77.37943517
20888,0.041190000000000004,17.15745598,81.52073762
20889,0.37777,15.68091555,78.16728597
20891,0.25502,16.45484185,80.7956586
20893,0.47442,16.78785253,81.50207163
20894,-0.33708,18.36179534,83.51820954
20895,0.42679,14.59450578,80.08003589
20896,1.134625,16.23802296,80.02330853
20898,0.0995,18.26873843,83.87432658
20899,0.32899999999999996,16.39834758,79.47607176
20901,0.30355,16.23056407,80.06053454
20905,1.06655,15.82145615,80.35563673
20908,1.5559500000000002,16.51964171,80.6012297
20911,0.355155,15.82363592,78.01328579
20912,0.54523,16.49264506,79.56221151
20916,0.27129,13.21435547,78.69648703
20920,0.59531,15.59767015,79.13159401
20924,0.25141,16.18045303,80.52573588
20925,1.32111,14.4539778,78.83184573
20926,-0.45185,17.51452668,82.07739177
20930,1.322335,14.05373577,78.74820499
20931,0.91564,14.46532677,78.81992715
20933,0.828525,14.15288569,77.81800226
20935,0.42103,16.84688203,81.92006394
20936,0.949265,14.8453081,78.37598314
20937,0.89187,16.49042494,80.59088574
20939,0.575735,13.65296534,78.25978933
20941,0.23592,13.27593094,79.06842749
20943,0.7717700000000001,13.61342068,79.45347534
20945,0.391215,14.58472883,77.63721794
20946,0.25851,16.04900174,80.60480945
20948,0.46591,15.65929565,78.60206627
20950,0.70071,14.72774767,78.74386779
20951,0.7163999999999999,15.68151196,77.80518394
20952,0.72324,15.15984171,77.37209745
20954,0.25067,16.01767286,79.94049359
20955,0.21186,14.0036563,80.0800684
20957,0.08691,14.06158428,78.81845138
20958,0.16226,14.15728389,79.976029
20959,1.21647,16.71064917,81.11194244
20960,-0.92615,16.47080237,80.81851308
20961,0.48012999999999995,14.49532941,80.02592622
20963,0.06031,13.38733473,79.58128454
20965,0.31049,16.42675046,79.9983355
20966,0.93676,16.9029042,80.10216494
20969,0.07841000000000001,16.72979125,81.89579155
20970,0.58964,14.04220419,78.51890854
20971,1.5222099999999998,16.9914704,82.24931067
20972,0.18068,12.95726501,78.45585559
20975,-0.013035000000000001,14.50827862,78.35793307
20976,-0.5833,16.02801338,79.94865979
30001,0.32794,28.797898689,95.902390383
30002,0.64783,27.550715365,93.82955247
30003,0.6624749999999999,28.127434113000003,95.831146878
30004,-0.97388,27.524358446,96.01082999
30005,-0.95516,27.426356595,92.49757895100001
30006,0.09928,26.889914436999998,95.31919838
30007,-0.36173,27.040016849,95.54354530399999
30008,0.427035,27.553326962,93.82063583600001
30009,-0.61049,0.0,0.0
30010,-0.9933799999999999,27.367170674,92.589686216
30011,-0.26772,28.176518333,94.613526958
30012,-0.073875,26.907618353,92.12754825799999
30013,0.91853,27.070188379,93.580146572
30014,0.29854,27.56851602,93.82306047899999
30015,0.52897,27.590078491,91.86525743700001
30016,0.046935000000000004,27.952702191,94.401136044
30017,-0.35276,28.9663413,94.900278749
30018,-0.79604,27.935944092,96.898170813
30019,0.53178,27.596931249,91.873798941
30020,-0.8815,27.976492306999997,96.67017407700001
30021,0.697055,28.120086611999998,95.82783389
30022,0.43731,27.592292406,91.869902215
30023,-0.86759,28.306158819,94.10507016700001
30024,1.193855,27.096279334000002,93.62934122700001
30025,-0.32619,28.112157748,97.03463563
30026,-1.288845,28.078566231,95.935128278
30027,-1.56332,27.309525452,92.895669655
30030,0.80343,26.982881445,95.503511892
30032,-0.8880300000000001,26.925227471,95.533154846
30033,0.26927,27.396229026999997,92.535782793
30034,0.6974199999999999,28.640290870999998,95.035027985
30035,-0.78118,27.895394319,95.527868516
30036,-0.55301,28.317943463000002,95.152131661
30037,-0.276555,0.0,0.0
30038,0.9835400000000001,28.159722975999998,94.79496077799999
30039,-0.41471,26.989012066,93.022846701
30040,-0.75695,28.108645902,94.073709916
30041,0.33508499999999997,27.856545285,95.89823456299999
30042,-0.7927949999999999,28.149381051,96.500256511
30043,-0.63785,27.590668615,91.896802605
30045,0.5187200000000001,27.145043836,93.73370322
30046,-1.563685,27.291932466,92.908914704
30048,-1.21314,27.997597384000002,96.668635064
30049,0.04113,27.900328756,93.35764048899999
30051,1.103285,27.115076315,93.636648368
30052,0.137635,26.987671238,95.499773724
30054,-0.41029,28.419890424000002,95.014390853
30056,-1.04883,28.168957975999998,93.91006332
30057,-0.48656,28.646131521999997,95.591449345
30058,-0.022475,28.419757508000004,94.6792866
30059,-0.136815,27.8450495,95.194604666
30060,-1.54249,27.239191957,93.064921425
30061,-0.1433,0.0,0.0
